Date,Country,Product,Demand
2016-11-01,Country_6,Product_7,22470.0
2016-12-01,Country_6,Product_7,25169.0
2017-01-01,Country_6,Product_7,31609.0
2017-02-01,Country_6,Product_7,50222.0
2017-03-01,Country_6,Product_7,66902.0
2017-04-01,Country_6,Product_7,32178.0
2017-05-01,Country_6,Product_7,38185.0
2017-06-01,Country_6,Product_7,69039.0
2017-07-01,Country_6,Product_7,54944.0
2017-08-01,Country_6,Product_7,42390.0
2017-09-01,Country_6,Product_7,66471.0
2017-10-01,Country_6,Product_7,52074.0
2017-11-01,Country_6,Product_7,65011.0
2017-12-01,Country_6,Product_7,68414.0
2018-01-01,Country_6,Product_7,66535.0
2018-02-01,Country_6,Product_7,79999.0
2018-03-01,Country_6,Product_7,84582.0
2018-04-01,Country_6,Product_7,64642.0
2018-05-01,Country_6,Product_7,57284.0
2018-06-01,Country_6,Product_7,60275.0
2018-07-01,Country_6,Product_7,67758.0
2018-08-01,Country_6,Product_7,89016.0
2018-09-01,Country_6,Product_7,61276.0
2018-10-01,Country_6,Product_7,
2018-11-01,Country_6,Product_7,
2018-12-01,Country_6,Product_7,
2019-01-01,Country_6,Product_7,
2019-02-01,Country_6,Product_7,
2019-03-01,Country_6,Product_7,
2015-10-01,Country_6,Product_8,217406.0
2015-11-01,Country_6,Product_8,227667.0
2015-12-01,Country_6,Product_8,163361.0
2016-01-01,Country_6,Product_8,225917.0
2016-02-01,Country_6,Product_8,225038.0
2016-03-01,Country_6,Product_8,335118.0
2016-04-01,Country_6,Product_8,189008.0
2016-05-01,Country_6,Product_8,215825.0
2016-06-01,Country_6,Product_8,295119.0
2016-07-01,Country_6,Product_8,249980.0
2016-08-01,Country_6,Product_8,119022.0
2016-09-01,Country_6,Product_8,321885.0
2016-10-01,Country_6,Product_8,179353.0
2016-11-01,Country_6,Product_8,176274.0
2016-12-01,Country_6,Product_8,131892.0
2017-01-01,Country_6,Product_8,180364.0
2017-02-01,Country_6,Product_8,197371.0
2017-03-01,Country_6,Product_8,274052.0
2017-04-01,Country_6,Product_8,139914.0
2017-05-01,Country_6,Product_8,194130.0
2017-06-01,Country_6,Product_8,246147.0
2017-07-01,Country_6,Product_8,225095.0
2017-08-01,Country_6,Product_8,143374.0
2017-09-01,Country_6,Product_8,190643.0
2017-10-01,Country_6,Product_8,150332.0
2017-11-01,Country_6,Product_8,153102.0
2017-12-01,Country_6,Product_8,101483.0
2018-01-01,Country_6,Product_8,202369.0
2018-02-01,Country_6,Product_8,204034.0
2018-03-01,Country_6,Product_8,236396.0
2018-04-01,Country_6,Product_8,166304.0
2018-05-01,Country_6,Product_8,162321.0
2018-06-01,Country_6,Product_8,165673.0
2018-07-01,Country_6,Product_8,152108.0
2018-08-01,Country_6,Product_8,79209.0
2018-09-01,Country_6,Product_8,156231.0
2018-10-01,Country_6,Product_8,
2018-11-01,Country_6,Product_8,
2018-12-01,Country_6,Product_8,
2019-01-01,Country_6,Product_8,
2019-02-01,Country_6,Product_8,
2019-03-01,Country_6,Product_8,
2012-10-01,Country_6,Product_9,1079.0
2012-11-01,Country_6,Product_9,889.0
2012-12-01,Country_6,Product_9,506.0
2013-01-01,Country_6,Product_9,955.0
2013-02-01,Country_6,Product_9,996.0
2013-03-01,Country_6,Product_9,1332.0
2013-04-01,Country_6,Product_9,1098.0
2013-05-01,Country_6,Product_9,1191.0
2013-06-01,Country_6,Product_9,1640.0
2013-07-01,Country_6,Product_9,1337.0
2013-08-01,Country_6,Product_9,409.0
2013-09-01,Country_6,Product_9,1879.0
2013-10-01,Country_6,Product_9,1433.0
2013-11-01,Country_6,Product_9,1128.0
2013-12-01,Country_6,Product_9,972.0
2014-01-01,Country_6,Product_9,1271.0
2014-02-01,Country_6,Product_9,1955.0
2014-03-01,Country_6,Product_9,2102.0
2014-04-01,Country_6,Product_9,1631.0
2014-05-01,Country_6,Product_9,1516.0
2014-06-01,Country_6,Product_9,2201.0
2014-07-01,Country_6,Product_9,2094.0
2014-08-01,Country_6,Product_9,653.0
2014-09-01,Country_6,Product_9,3098.0
2014-10-01,Country_6,Product_9,1593.0
2014-11-01,Country_6,Product_9,1775.0
2014-12-01,Country_6,Product_9,1728.0
2015-01-01,Country_6,Product_9,1533.0
2015-02-01,Country_6,Product_9,1597.0
2015-03-01,Country_6,Product_9,3048.0
2015-04-01,Country_6,Product_9,2158.0
2015-05-01,Country_6,Product_9,2152.0
2015-06-01,Country_6,Product_9,2817.0
2015-07-01,Country_6,Product_9,2373.0
2015-08-01,Country_6,Product_9,848.0
2015-09-01,Country_6,Product_9,4407.0
2015-10-01,Country_6,Product_9,2188.0
2015-11-01,Country_6,Product_9,2148.0
2015-12-01,Country_6,Product_9,1742.0
2016-01-01,Country_6,Product_9,2065.0
2016-02-01,Country_6,Product_9,2498.0
2016-03-01,Country_6,Product_9,3795.0
2016-04-01,Country_6,Product_9,1845.0
2016-05-01,Country_6,Product_9,2111.0
2016-06-01,Country_6,Product_9,3527.0
2016-07-01,Country_6,Product_9,2267.0
2016-08-01,Country_6,Product_9,1127.0
2016-09-01,Country_6,Product_9,3802.0
2016-10-01,Country_6,Product_9,1866.0
2016-11-01,Country_6,Product_9,2229.0
2016-12-01,Country_6,Product_9,1785.0
2017-01-01,Country_6,Product_9,2649.0
2017-02-01,Country_6,Product_9,3069.0
2017-03-01,Country_6,Product_9,4733.0
2017-04-01,Country_6,Product_9,1883.0
2017-05-01,Country_6,Product_9,2370.0
2017-06-01,Country_6,Product_9,4039.0
2017-07-01,Country_6,Product_9,3480.0
2017-08-01,Country_6,Product_9,2761.0
2017-09-01,Country_6,Product_9,3049.0
2017-10-01,Country_6,Product_9,2352.0
2017-11-01,Country_6,Product_9,2375.0
2017-12-01,Country_6,Product_9,1994.0
2018-01-01,Country_6,Product_9,3912.0
2018-02-01,Country_6,Product_9,4792.0
2018-03-01,Country_6,Product_9,4886.0
2018-04-01,Country_6,Product_9,4158.0
2018-05-01,Country_6,Product_9,2184.0
2018-06-01,Country_6,Product_9,3409.0
2018-07-01,Country_6,Product_9,3627.0
2018-08-01,Country_6,Product_9,1745.0
2018-09-01,Country_6,Product_9,2625.0
2018-10-01,Country_6,Product_9,
2018-11-01,Country_6,Product_9,
2018-12-01,Country_6,Product_9,
2019-01-01,Country_6,Product_9,
2019-02-01,Country_6,Product_9,
2019-03-01,Country_6,Product_9,
2012-10-01,Country_6,Product_10,0.0
2012-11-01,Country_6,Product_10,0.0
2012-12-01,Country_6,Product_10,0.0
2013-01-01,Country_6,Product_10,0.0
2013-02-01,Country_6,Product_10,0.0
2013-03-01,Country_6,Product_10,0.0
2013-04-01,Country_6,Product_10,0.0
2013-05-01,Country_6,Product_10,0.0
2013-06-01,Country_6,Product_10,0.0
2013-07-01,Country_6,Product_10,0.0
2013-08-01,Country_6,Product_10,0.0
2013-09-01,Country_6,Product_10,0.0
2013-10-01,Country_6,Product_10,0.0
2013-11-01,Country_6,Product_10,0.0
2013-12-01,Country_6,Product_10,0.0
2014-01-01,Country_6,Product_10,0.0
2014-02-01,Country_6,Product_10,0.0
2014-03-01,Country_6,Product_10,0.0
2014-04-01,Country_6,Product_10,0.0
2014-05-01,Country_6,Product_10,0.0
2014-06-01,Country_6,Product_10,0.0
2014-07-01,Country_6,Product_10,0.0
2014-08-01,Country_6,Product_10,0.0
2014-09-01,Country_6,Product_10,0.0
2014-10-01,Country_6,Product_10,0.0
2014-11-01,Country_6,Product_10,0.0
2014-12-01,Country_6,Product_10,0.0
2015-01-01,Country_6,Product_10,0.0
2015-02-01,Country_6,Product_10,0.0
2015-03-01,Country_6,Product_10,1.0
2015-04-01,Country_6,Product_10,2.0
2015-05-01,Country_6,Product_10,28.0
2015-06-01,Country_6,Product_10,18.0
2015-07-01,Country_6,Product_10,20.0
2015-08-01,Country_6,Product_10,13.0
2015-09-01,Country_6,Product_10,28.0
2015-10-01,Country_6,Product_10,34.0
2015-11-01,Country_6,Product_10,37.0
2015-12-01,Country_6,Product_10,18.0
2016-01-01,Country_6,Product_10,23.0
2016-02-01,Country_6,Product_10,44.0
2016-03-01,Country_6,Product_10,50.0
2016-04-01,Country_6,Product_10,38.0
2016-05-01,Country_6,Product_10,38.0
2016-06-01,Country_6,Product_10,66.0
2016-07-01,Country_6,Product_10,48.0
2016-08-01,Country_6,Product_10,12.0
2016-09-01,Country_6,Product_10,81.0
2016-10-01,Country_6,Product_10,51.0
2016-11-01,Country_6,Product_10,43.0
2016-12-01,Country_6,Product_10,30.0
2017-01-01,Country_6,Product_10,39.0
2017-02-01,Country_6,Product_10,75.0
2017-03-01,Country_6,Product_10,72.0
2017-04-01,Country_6,Product_10,81.0
2017-05-01,Country_6,Product_10,66.0
2017-06-01,Country_6,Product_10,102.0
2017-07-01,Country_6,Product_10,85.0
2017-08-01,Country_6,Product_10,71.0
2017-09-01,Country_6,Product_10,104.0
2017-10-01,Country_6,Product_10,137.0
2017-11-01,Country_6,Product_10,111.0
2017-12-01,Country_6,Product_10,81.0
2018-01-01,Country_6,Product_10,154.0
2018-02-01,Country_6,Product_10,170.0
2018-03-01,Country_6,Product_10,143.0
2018-04-01,Country_6,Product_10,116.0
2018-05-01,Country_6,Product_10,132.0
2018-06-01,Country_6,Product_10,142.0
2018-07-01,Country_6,Product_10,137.0
2018-08-01,Country_6,Product_10,54.0
2018-09-01,Country_6,Product_10,213.0
2018-10-01,Country_6,Product_10,
2018-11-01,Country_6,Product_10,
2018-12-01,Country_6,Product_10,
2019-01-01,Country_6,Product_10,
2019-02-01,Country_6,Product_10,
2019-03-01,Country_6,Product_10,
2012-10-01,Country_6,Product_11,0.0
2012-11-01,Country_6,Product_11,0.0
2012-12-01,Country_6,Product_11,0.0
2013-01-01,Country_6,Product_11,0.0
2013-02-01,Country_6,Product_11,0.0
2013-03-01,Country_6,Product_11,13.0
2013-04-01,Country_6,Product_11,1.0
2013-05-01,Country_6,Product_11,9.0
2013-06-01,Country_6,Product_11,25.0
2013-07-01,Country_6,Product_11,24.0
2013-08-01,Country_6,Product_11,12.0
2013-09-01,Country_6,Product_11,7.0
2013-10-01,Country_6,Product_11,24.0
2013-11-01,Country_6,Product_11,24.0
2013-12-01,Country_6,Product_11,24.0
2014-01-01,Country_6,Product_11,48.0
2014-02-01,Country_6,Product_11,124.0
2014-03-01,Country_6,Product_11,99.0
2014-04-01,Country_6,Product_11,92.0
2014-05-01,Country_6,Product_11,63.0
2014-06-01,Country_6,Product_11,80.0
2014-07-01,Country_6,Product_11,78.0
2014-08-01,Country_6,Product_11,30.0
2014-09-01,Country_6,Product_11,99.0
2014-10-01,Country_6,Product_11,58.0
2014-11-01,Country_6,Product_11,78.0
2014-12-01,Country_6,Product_11,52.0
2015-01-01,Country_6,Product_11,48.0
2015-02-01,Country_6,Product_11,87.0
2015-03-01,Country_6,Product_11,135.0
2015-04-01,Country_6,Product_11,116.0
2015-05-01,Country_6,Product_11,106.0
2015-06-01,Country_6,Product_11,187.0
2015-07-01,Country_6,Product_11,127.0
2015-08-01,Country_6,Product_11,40.0
2015-09-01,Country_6,Product_11,162.0
2015-10-01,Country_6,Product_11,170.0
2015-11-01,Country_6,Product_11,149.0
2015-12-01,Country_6,Product_11,98.0
2016-01-01,Country_6,Product_11,130.0
2016-02-01,Country_6,Product_11,140.0
2016-03-01,Country_6,Product_11,232.0
2016-04-01,Country_6,Product_11,145.0
2016-05-01,Country_6,Product_11,206.0
2016-06-01,Country_6,Product_11,327.0
2016-07-01,Country_6,Product_11,267.0
2016-08-01,Country_6,Product_11,106.0
2016-09-01,Country_6,Product_11,372.0
2016-10-01,Country_6,Product_11,264.0
2016-11-01,Country_6,Product_11,221.0
2016-12-01,Country_6,Product_11,289.0
2017-01-01,Country_6,Product_11,267.0
2017-02-01,Country_6,Product_11,354.0
2017-03-01,Country_6,Product_11,467.0
2017-04-01,Country_6,Product_11,310.0
2017-05-01,Country_6,Product_11,319.0
2017-06-01,Country_6,Product_11,473.0
2017-07-01,Country_6,Product_11,504.0
2017-08-01,Country_6,Product_11,296.0
2017-09-01,Country_6,Product_11,448.0
2017-10-01,Country_6,Product_11,458.0
2017-11-01,Country_6,Product_11,555.0
2017-12-01,Country_6,Product_11,516.0
2018-01-01,Country_6,Product_11,492.0
2018-02-01,Country_6,Product_11,529.0
2018-03-01,Country_6,Product_11,646.0
2018-04-01,Country_6,Product_11,552.0
2018-05-01,Country_6,Product_11,482.0
2018-06-01,Country_6,Product_11,549.0
2018-07-01,Country_6,Product_11,519.0
2018-08-01,Country_6,Product_11,827.0
2018-09-01,Country_6,Product_11,556.0
2018-10-01,Country_6,Product_11,
2018-11-01,Country_6,Product_11,
2018-12-01,Country_6,Product_11,
2019-01-01,Country_6,Product_11,
2019-02-01,Country_6,Product_11,
2019-03-01,Country_6,Product_11,
2012-10-01,Country_6,Product_12,0.0
2012-11-01,Country_6,Product_12,0.0
2012-12-01,Country_6,Product_12,0.0
2013-01-01,Country_6,Product_12,0.0
2013-02-01,Country_6,Product_12,0.0
2013-03-01,Country_6,Product_12,0.0
2013-04-01,Country_6,Product_12,0.0
2013-05-01,Country_6,Product_12,0.0
2013-06-01,Country_6,Product_12,0.0
2013-07-01,Country_6,Product_12,0.0
2013-08-01,Country_6,Product_12,0.0
2013-09-01,Country_6,Product_12,0.0
2013-10-01,Country_6,Product_12,0.0
2013-11-01,Country_6,Product_12,0.0
2013-12-01,Country_6,Product_12,0.0
2014-01-01,Country_6,Product_12,0.0
2014-02-01,Country_6,Product_12,0.0
2014-03-01,Country_6,Product_12,0.0
2014-04-01,Country_6,Product_12,4.0
2014-05-01,Country_6,Product_12,3.0
2014-06-01,Country_6,Product_12,2.0
2014-07-01,Country_6,Product_12,4.0
2014-08-01,Country_6,Product_12,4.0
2014-09-01,Country_6,Product_12,2.0
2014-10-01,Country_6,Product_12,9.0
2014-11-01,Country_6,Product_12,11.0
2014-12-01,Country_6,Product_12,8.0
2015-01-01,Country_6,Product_12,5.0
2015-02-01,Country_6,Product_12,14.0
2015-03-01,Country_6,Product_12,10.0
2015-04-01,Country_6,Product_12,14.0
2015-05-01,Country_6,Product_12,22.0
2015-06-01,Country_6,Product_12,28.0
2015-07-01,Country_6,Product_12,54.0
2015-08-01,Country_6,Product_12,14.0
2015-09-01,Country_6,Product_12,26.0
2015-10-01,Country_6,Product_12,58.0
2015-11-01,Country_6,Product_12,40.0
2015-12-01,Country_6,Product_12,31.0
2016-01-01,Country_6,Product_12,34.0
2016-02-01,Country_6,Product_12,34.0
2016-03-01,Country_6,Product_12,72.0
2016-04-01,Country_6,Product_12,75.0
2016-05-01,Country_6,Product_12,72.0
2016-06-01,Country_6,Product_12,79.0
2016-07-01,Country_6,Product_12,84.0
2016-08-01,Country_6,Product_12,63.0
2016-09-01,Country_6,Product_12,125.0
2016-10-01,Country_6,Product_12,80.0
2016-11-01,Country_6,Product_12,100.0
2016-12-01,Country_6,Product_12,148.0
2017-01-01,Country_6,Product_12,129.0
2017-02-01,Country_6,Product_12,206.0
2017-03-01,Country_6,Product_12,223.0
2017-04-01,Country_6,Product_12,153.0
2017-05-01,Country_6,Product_12,194.0
2017-06-01,Country_6,Product_12,176.0
2017-07-01,Country_6,Product_12,253.0
2017-08-01,Country_6,Product_12,147.0
2017-09-01,Country_6,Product_12,192.0
2017-10-01,Country_6,Product_12,190.0
2017-11-01,Country_6,Product_12,250.0
2017-12-01,Country_6,Product_12,181.0
2018-01-01,Country_6,Product_12,279.0
2018-02-01,Country_6,Product_12,223.0
2018-03-01,Country_6,Product_12,273.0
2018-04-01,Country_6,Product_12,232.0
2018-05-01,Country_6,Product_12,265.0
2018-06-01,Country_6,Product_12,240.0
2018-07-01,Country_6,Product_12,293.0
2018-08-01,Country_6,Product_12,378.0
2018-09-01,Country_6,Product_12,266.0
2018-10-01,Country_6,Product_12,
2018-11-01,Country_6,Product_12,
2018-12-01,Country_6,Product_12,
2019-01-01,Country_6,Product_12,
2019-02-01,Country_6,Product_12,
2019-03-01,Country_6,Product_12,
2012-10-01,Country_6,Product_14,1004.0
2012-11-01,Country_6,Product_14,852.0
2012-12-01,Country_6,Product_14,608.0
2013-01-01,Country_6,Product_14,950.0
2013-02-01,Country_6,Product_14,706.0
2013-03-01,Country_6,Product_14,989.0
2013-04-01,Country_6,Product_14,681.0
2013-05-01,Country_6,Product_14,663.0
2013-06-01,Country_6,Product_14,949.0
2013-07-01,Country_6,Product_14,711.0
2013-08-01,Country_6,Product_14,381.0
2013-09-01,Country_6,Product_14,1263.0
2013-10-01,Country_6,Product_14,705.0
2013-11-01,Country_6,Product_14,512.0
2013-12-01,Country_6,Product_14,489.0
2014-01-01,Country_6,Product_14,427.0
2014-02-01,Country_6,Product_14,622.0
2014-03-01,Country_6,Product_14,719.0
2014-04-01,Country_6,Product_14,506.0
2014-05-01,Country_6,Product_14,414.0
2014-06-01,Country_6,Product_14,581.0
2014-07-01,Country_6,Product_14,718.0
2014-08-01,Country_6,Product_14,169.0
2014-09-01,Country_6,Product_14,764.0
2014-10-01,Country_6,Product_14,381.0
2014-11-01,Country_6,Product_14,175.0
2014-12-01,Country_6,Product_14,125.0
2015-01-01,Country_6,Product_14,124.0
2015-02-01,Country_6,Product_14,158.0
2015-03-01,Country_6,Product_14,162.0
2015-04-01,Country_6,Product_14,117.0
2015-05-01,Country_6,Product_14,96.0
2015-06-01,Country_6,Product_14,120.0
2015-07-01,Country_6,Product_14,137.0
2015-08-01,Country_6,Product_14,39.0
2015-09-01,Country_6,Product_14,131.0
2015-10-01,Country_6,Product_14,111.0
2015-11-01,Country_6,Product_14,110.0
2015-12-01,Country_6,Product_14,63.0
2016-01-01,Country_6,Product_14,73.0
2016-02-01,Country_6,Product_14,90.0
2016-03-01,Country_6,Product_14,95.0
2016-04-01,Country_6,Product_14,76.0
2016-05-01,Country_6,Product_14,91.0
2016-06-01,Country_6,Product_14,63.0
2016-07-01,Country_6,Product_14,99.0
2016-08-01,Country_6,Product_14,31.0
2016-09-01,Country_6,Product_14,94.0
2016-10-01,Country_6,Product_14,78.0
2016-11-01,Country_6,Product_14,65.0
2016-12-01,Country_6,Product_14,59.0
2017-01-01,Country_6,Product_14,49.0
2017-02-01,Country_6,Product_14,61.0
2017-03-01,Country_6,Product_14,61.0
2017-04-01,Country_6,Product_14,43.0
2017-05-01,Country_6,Product_14,65.0
2017-06-01,Country_6,Product_14,60.0
2017-07-01,Country_6,Product_14,53.0
2017-08-01,Country_6,Product_14,23.0
2017-09-01,Country_6,Product_14,64.0
2017-10-01,Country_6,Product_14,33.0
2017-11-01,Country_6,Product_14,37.0
2017-12-01,Country_6,Product_14,46.0
2018-01-01,Country_6,Product_14,57.0
2018-02-01,Country_6,Product_14,52.0
2018-03-01,Country_6,Product_14,57.0
2018-04-01,Country_6,Product_14,32.0
2018-05-01,Country_6,Product_14,58.0
2018-06-01,Country_6,Product_14,50.0
2018-07-01,Country_6,Product_14,36.0
2018-08-01,Country_6,Product_14,19.0
2018-09-01,Country_6,Product_14,59.0
2018-10-01,Country_6,Product_14,
2018-11-01,Country_6,Product_14,
2018-12-01,Country_6,Product_14,
2019-01-01,Country_6,Product_14,
2019-02-01,Country_6,Product_14,
2019-03-01,Country_6,Product_14,
2012-10-01,Country_6,Product_16,2208.0
2012-11-01,Country_6,Product_16,2059.0
2012-12-01,Country_6,Product_16,1594.0
2013-01-01,Country_6,Product_16,1991.0
2013-02-01,Country_6,Product_16,2258.0
2013-03-01,Country_6,Product_16,2316.0
2013-04-01,Country_6,Product_16,2007.0
2013-05-01,Country_6,Product_16,1785.0
2013-06-01,Country_6,Product_16,2848.0
2013-07-01,Country_6,Product_16,2198.0
2013-08-01,Country_6,Product_16,1020.0
2013-09-01,Country_6,Product_16,3405.0
2013-10-01,Country_6,Product_16,1913.0
2013-11-01,Country_6,Product_16,1780.0
2013-12-01,Country_6,Product_16,1545.0
2014-01-01,Country_6,Product_16,1697.0
2014-02-01,Country_6,Product_16,1920.0
2014-03-01,Country_6,Product_16,2283.0
2014-04-01,Country_6,Product_16,2101.0
2014-05-01,Country_6,Product_16,1861.0
2014-06-01,Country_6,Product_16,2731.0
2014-07-01,Country_6,Product_16,2394.0
2014-08-01,Country_6,Product_16,900.0
2014-09-01,Country_6,Product_16,2840.0
2014-10-01,Country_6,Product_16,1691.0
2014-11-01,Country_6,Product_16,1673.0
2014-12-01,Country_6,Product_16,1591.0
2015-01-01,Country_6,Product_16,1693.0
2015-02-01,Country_6,Product_16,1823.0
2015-03-01,Country_6,Product_16,2671.0
2015-04-01,Country_6,Product_16,1706.0
2015-05-01,Country_6,Product_16,1833.0
2015-06-01,Country_6,Product_16,2330.0
2015-07-01,Country_6,Product_16,2032.0
2015-08-01,Country_6,Product_16,739.0
2015-09-01,Country_6,Product_16,2727.0
2015-10-01,Country_6,Product_16,1523.0
2015-11-01,Country_6,Product_16,1646.0
2015-12-01,Country_6,Product_16,1312.0
2016-01-01,Country_6,Product_16,1700.0
2016-02-01,Country_6,Product_16,1626.0
2016-03-01,Country_6,Product_16,2501.0
2016-04-01,Country_6,Product_16,1408.0
2016-05-01,Country_6,Product_16,1517.0
2016-06-01,Country_6,Product_16,2134.0
2016-07-01,Country_6,Product_16,1799.0
2016-08-01,Country_6,Product_16,855.0
2016-09-01,Country_6,Product_16,2179.0
2016-10-01,Country_6,Product_16,1350.0
2016-11-01,Country_6,Product_16,1393.0
2016-12-01,Country_6,Product_16,999.0
2017-01-01,Country_6,Product_16,1483.0
2017-02-01,Country_6,Product_16,1402.0
2017-03-01,Country_6,Product_16,1840.0
2017-04-01,Country_6,Product_16,1033.0
2017-05-01,Country_6,Product_16,1379.0
2017-06-01,Country_6,Product_16,1639.0
2017-07-01,Country_6,Product_16,1668.0
2017-08-01,Country_6,Product_16,1192.0
2017-09-01,Country_6,Product_16,1294.0
2017-10-01,Country_6,Product_16,1375.0
2017-11-01,Country_6,Product_16,992.0
2017-12-01,Country_6,Product_16,846.0
2018-01-01,Country_6,Product_16,1386.0
2018-02-01,Country_6,Product_16,1826.0
2018-03-01,Country_6,Product_16,1556.0
2018-04-01,Country_6,Product_16,1228.0
2018-05-01,Country_6,Product_16,1020.0
2018-06-01,Country_6,Product_16,1235.0
2018-07-01,Country_6,Product_16,1211.0
2018-08-01,Country_6,Product_16,551.0
2018-09-01,Country_6,Product_16,868.0
2018-10-01,Country_6,Product_16,
2018-11-01,Country_6,Product_16,
2018-12-01,Country_6,Product_16,
2019-01-01,Country_6,Product_16,
2019-02-01,Country_6,Product_16,
2019-03-01,Country_6,Product_16,
2012-10-01,Country_6,Product_17,186.0
2012-11-01,Country_6,Product_17,131.0
2012-12-01,Country_6,Product_17,103.0
2013-01-01,Country_6,Product_17,148.0
2013-02-01,Country_6,Product_17,109.0
2013-03-01,Country_6,Product_17,138.0
2013-04-01,Country_6,Product_17,173.0
2013-05-01,Country_6,Product_17,202.0
2013-06-01,Country_6,Product_17,190.0
2013-07-01,Country_6,Product_17,183.0
2013-08-01,Country_6,Product_17,114.0
2013-09-01,Country_6,Product_17,231.0
2013-10-01,Country_6,Product_17,176.0
2013-11-01,Country_6,Product_17,164.0
2013-12-01,Country_6,Product_17,138.0
2014-01-01,Country_6,Product_17,166.0
2014-02-01,Country_6,Product_17,168.0
2014-03-01,Country_6,Product_17,203.0
2014-04-01,Country_6,Product_17,169.0
2014-05-01,Country_6,Product_17,171.0
2014-06-01,Country_6,Product_17,235.0
2014-07-01,Country_6,Product_17,262.0
2014-08-01,Country_6,Product_17,111.0
2014-09-01,Country_6,Product_17,222.0
2014-10-01,Country_6,Product_17,150.0
2014-11-01,Country_6,Product_17,174.0
2014-12-01,Country_6,Product_17,147.0
2015-01-01,Country_6,Product_17,137.0
2015-02-01,Country_6,Product_17,242.0
2015-03-01,Country_6,Product_17,273.0
2015-04-01,Country_6,Product_17,221.0
2015-05-01,Country_6,Product_17,256.0
2015-06-01,Country_6,Product_17,257.0
2015-07-01,Country_6,Product_17,246.0
2015-08-01,Country_6,Product_17,120.0
2015-09-01,Country_6,Product_17,241.0
2015-10-01,Country_6,Product_17,230.0
2015-11-01,Country_6,Product_17,213.0
2015-12-01,Country_6,Product_17,136.0
2016-01-01,Country_6,Product_17,172.0
2016-02-01,Country_6,Product_17,207.0
2016-03-01,Country_6,Product_17,219.0
2016-04-01,Country_6,Product_17,199.0
2016-05-01,Country_6,Product_17,213.0
2016-06-01,Country_6,Product_17,312.0
2016-07-01,Country_6,Product_17,241.0
2016-08-01,Country_6,Product_17,111.0
2016-09-01,Country_6,Product_17,272.0
2016-10-01,Country_6,Product_17,179.0
2016-11-01,Country_6,Product_17,205.0
2016-12-01,Country_6,Product_17,101.0
2017-01-01,Country_6,Product_17,183.0
2017-02-01,Country_6,Product_17,194.0
2017-03-01,Country_6,Product_17,260.0
2017-04-01,Country_6,Product_17,242.0
2017-05-01,Country_6,Product_17,273.0
2017-06-01,Country_6,Product_17,182.0
2017-07-01,Country_6,Product_17,266.0
2017-08-01,Country_6,Product_17,152.0
2017-09-01,Country_6,Product_17,209.0
2017-10-01,Country_6,Product_17,180.0
2017-11-01,Country_6,Product_17,159.0
2017-12-01,Country_6,Product_17,99.0
2018-01-01,Country_6,Product_17,250.0
2018-02-01,Country_6,Product_17,247.0
2018-03-01,Country_6,Product_17,207.0
2018-04-01,Country_6,Product_17,244.0
2018-05-01,Country_6,Product_17,256.0
2018-06-01,Country_6,Product_17,217.0
2018-07-01,Country_6,Product_17,187.0
2018-08-01,Country_6,Product_17,96.0
2018-09-01,Country_6,Product_17,175.0
2018-10-01,Country_6,Product_17,
2018-11-01,Country_6,Product_17,
2018-12-01,Country_6,Product_17,
2019-01-01,Country_6,Product_17,
2019-02-01,Country_6,Product_17,
2019-03-01,Country_6,Product_17,
2012-10-01,Country_7,Product_0,309.0
2012-11-01,Country_7,Product_0,258.0
2012-12-01,Country_7,Product_0,134.0
2013-01-01,Country_7,Product_0,312.0
2013-02-01,Country_7,Product_0,293.0
2013-03-01,Country_7,Product_0,187.0
2013-04-01,Country_7,Product_0,193.0
2013-05-01,Country_7,Product_0,315.0
2013-06-01,Country_7,Product_0,245.0
2013-07-01,Country_7,Product_0,240.0
2013-08-01,Country_7,Product_0,331.0
2013-09-01,Country_7,Product_0,255.0
2013-10-01,Country_7,Product_0,268.0
2013-11-01,Country_7,Product_0,333.0
2013-12-01,Country_7,Product_0,249.0
2014-01-01,Country_7,Product_0,258.0
2014-02-01,Country_7,Product_0,352.0
2014-03-01,Country_7,Product_0,332.0
2014-04-01,Country_7,Product_0,243.0
2014-05-01,Country_7,Product_0,334.0
2014-06-01,Country_7,Product_0,267.0
2014-07-01,Country_7,Product_0,379.0
2014-08-01,Country_7,Product_0,320.0
2014-09-01,Country_7,Product_0,351.0
2014-10-01,Country_7,Product_0,294.0
2014-11-01,Country_7,Product_0,277.0
2014-12-01,Country_7,Product_0,300.0
2015-01-01,Country_7,Product_0,666.0
2015-02-01,Country_7,Product_0,274.0
2015-03-01,Country_7,Product_0,472.0
2015-04-01,Country_7,Product_0,356.0
2015-05-01,Country_7,Product_0,287.0
2015-06-01,Country_7,Product_0,448.0
2015-07-01,Country_7,Product_0,469.0
2015-08-01,Country_7,Product_0,351.0
2015-09-01,Country_7,Product_0,317.0
2015-10-01,Country_7,Product_0,297.0
2015-11-01,Country_7,Product_0,250.0
2015-12-01,Country_7,Product_0,304.0
2016-01-01,Country_7,Product_0,153.0
2016-02-01,Country_7,Product_0,297.0
2016-03-01,Country_7,Product_0,315.0
2016-04-01,Country_7,Product_0,314.0
2016-05-01,Country_7,Product_0,274.0
2016-06-01,Country_7,Product_0,568.0
2016-07-01,Country_7,Product_0,235.0
2016-08-01,Country_7,Product_0,386.0
